,nodes count,HW Availability class,HW Availability,SW Availability class,failure function,Overall availability
1118,26,6,4.585032080687588,5,n_squared,4.578654684393121
1119,26,6,4.585032080687588,5,n_log_n,4.480607740507713
1120,26,6,4.585032080687588,6,identity,4.284007730817554
1121,26,6,4.585032080687588,6,n,4.568641873850298
1122,26,6,4.585032080687588,6,square_root_n,4.507259810429651
1123,26,6,4.585032080687588,6,n_squared,4.584390116001508
1124,26,6,4.585032080687588,6,n_log_n,4.5733849080636775
1125,27,4,2.569200715149404,4,identity,2.2687566505627643
1126,27,4,2.569200715149404,4,n,2.5534274080049273
1127,27,4,2.569200715149404,4,square_root_n,2.492870461808149
1128,27,4,2.569200715149404,4,n_squared,2.568606157606127
1129,27,4,2.569200715149404,4,n_log_n,2.5581207526041196
1130,27,4,2.569200715149404,5,identity,2.527868409039877
1131,27,4,2.569200715149404,5,n,2.56759742335028
1132,27,4,2.569200715149404,5,square_root_n,2.5609337358530864
1133,27,4,2.569200715149404,5,n_squared,2.5691412280052472
1134,27,4,2.569200715149404,5,n_log_n,2.5680799757661936
1135,27,4,2.569200715149404,6,identity,2.5648854145444493
1136,27,4,2.569200715149404,6,n,2.5690401200523327
1137,27,4,2.569200715149404,6,square_root_n,2.5683668870277416
1138,27,4,2.569200715149404,6,n_squared,2.569194766121185
1139,27,4,2.569200715149404,6,n_log_n,2.5690885116173208
1140,27,5,3.568692693090492,4,identity,2.527868409040316
1141,27,5,3.568692693090492,4,n,3.431865514502504
1142,27,5,3.568692693090492,4,square_root_n,3.102729365623495
1143,27,5,3.568692693090492,4,n_squared,3.5627760293583717
1144,27,5,3.568692693090492,4,n_log_n,3.4687588101914844
1145,27,5,3.568692693090492,5,identity,3.267721323517212
1146,27,5,3.568692693090492,5,n,3.55290052262395
1147,27,5,3.568692693090492,5,square_root_n,3.4922634823258054
1148,27,5,3.568692693090492,5,n_squared,3.568097438745409
1149,27,5,3.568692693090492,5,n_log_n,3.5575995625468906
1150,27,5,3.568692693090492,6,identity,3.5273060482988643
1151,27,5,3.568692693090492,6,n,3.5670873899510234
1152,27,5,3.568692693090492,6,square_root_n,3.5604152614821256
1153,27,5,3.568692693090492,6,n_squared,3.5686331314577098
1154,27,5,3.568692693090492,6,n_log_n,3.5675705485267963
1155,27,6,4.5686418816471654,4,identity,2.564885414544927
1156,27,6,4.5686418816471654,4,n,3.896190247268541
1157,27,6,4.5686418816471654,4,square_root_n,3.262399638849792
1158,27,6,4.5686418816471654,4,n_squared,4.512810474253092
1159,27,6,4.5686418816471654,4,n_log_n,4.013830154342448
1160,27,6,4.5686418816471654,5,identity,3.5273060482988643
1161,27,6,4.5686418816471654,5,n,4.431804999896993
1162,27,6,4.5686418816471654,5,square_root_n,4.102598965963627
1163,27,6,4.5686418816471654,5,n_squared,4.56272499626412
1164,27,6,4.5686418816471654,5,n_log_n,4.4687018742754425
1165,27,6,4.5686418816471654,6,identity,4.2676177489224605
1166,27,6,4.5686418816471654,6,n,4.552847824125915
1167,27,6,4.5686418816471654,6,square_root_n,4.492202771100814
1168,27,6,4.5686418816471654,6,n_squared,4.568046557632019
1169,27,6,4.5686418816471654,6,n_log_n,4.557547433807032
1170,28,4,2.553428153822502,4,identity,2.2530057751850396
1171,28,4,2.553428153822502,4,n,2.538209171707197
1172,28,4,2.553428153822502,4,square_root_n,2.47836484341421
1173,28,4,2.553428153822502,4,n_squared,2.5528753073735886
1174,28,4,2.553428153822502,4,n_log_n,2.5428548446977866
1175,28,4,2.553428153822502,5,identity,2.5120980171060827
1176,28,4,2.553428153822502,5,n,2.5518820978371717
1177,28,4,2.553428153822502,5,square_root_n,2.5453091636017486
1178,28,4,2.553428153822502,5,n_squared,2.5533728423838
1179,28,4,2.553428153822502,5,n_log_n,2.5523592253737375
1180,28,4,2.553428153822502,6,identity,2.5491130701648417
1181,28,4,2.553428153822502,6,n,2.5532733009870454
1182,28,4,2.553428153822502,6,square_root_n,2.552609377665896
1183,28,4,2.553428153822502,6,n_squared,2.5534226224105097
1184,28,4,2.553428153822502,6,n_log_n,2.553321143125265
1185,28,5,3.55290059729105,4,identity,2.512098017106506
1186,28,5,3.55290059729105,4,n,3.4202860934844863
1187,28,5,3.55290059729105,4,square_root_n,3.0921200540609357
1188,28,5,3.55290059729105,4,n_squared,3.547396413788845
1189,28,5,3.55290059729105,4,n_log_n,3.4571145380200816
1190,28,5,3.55290059729105,5,identity,3.2519313989024523
1191,28,5,3.55290059729105,5,n,3.537662729918689
1192,28,5,3.55290059729105,5,square_root_n,3.4777364409680653
1193,28,5,3.55290059729105,5,n_squared,3.552347078017347
1194,28,5,3.55290059729105,5,n_log_n,3.5423142482582466
1195,28,5,3.55290059729105,6,identity,3.5115141696258414
1196,28,5,3.55290059729105,6,n,3.5513525320698993
1197,28,5,3.55290059729105,6,square_root_n,3.544770974165111
1198,28,5,3.55290059729105,6,n_squared,3.552845214095997
1199,28,5,3.55290059729105,6,n_log_n,3.551830280453321
1200,28,6,4.552847831609886,4,identity,2.5491130701653026
1201,28,6,4.552847831609886,4,n,3.89278445415827
1202,28,6,4.552847831609886,4,square_root_n,3.2541112870773796
1203,28,6,4.552847831609886,4,n_squared,4.5007075192685555
1204,28,6,4.552847831609886,4,n_log_n,4.012767002094714
1205,28,6,4.552847831609886,5,identity,3.5115141696258414
1206,28,6,4.552847831609886,5,n,4.420223372472763
1207,28,6,4.552847831609886,5,square_root_n,4.091985744355003
1208,28,6,4.552847831609886,5,n_squared,4.547343417494187
1209,28,6,4.552847831609886,5,n_log_n,4.457055522249563
1210,28,6,4.552847831609886,6,identity,4.251823916029514
1211,28,6,4.552847831609886,6,n,4.537608074926705
1212,28,6,4.552847831609886,6,square_root_n,4.477673586392334
1213,28,6,4.552847831609886,6,n_squared,4.5522942450303185
1214,28,6,4.552847831609886,6,n_log_n,4.542260178067223
1215,29,4,2.538209892760129,4,identity,2.237809198986027
1216,29,4,2.538209892760129,4,n,2.5235076431991184
1217,29,4,2.538209892760129,4,square_root_n,2.4643508971329697
1218,29,4,2.538209892760129,4,n_squared,2.5376945197938543
1219,29,4,2.538209892760129,4,n_log_n,2.528102625765835
1220,29,4,2.538209892760129,5,identity,2.4968819253608308
1221,29,4,2.538209892760129,5,n,2.536717132071047
1222,29,4,2.538209892760129,5,square_root_n,2.530231223004623
1223,29,4,2.538209892760129,5,n_squared,2.538158332491172
1224,29,4,2.538209892760129,5,n_log_n,2.5371885743726135
1225,29,4,2.538209892760129,6,identity,2.5338950260424777
1226,29,4,2.538209892760129,6,n,2.538060386237459
1227,29,4,2.538209892760129,6,square_root_n,2.5374053843394524
1228,29,4,2.538209892760129,6,n_squared,2.538204736503739
1229,29,4,2.538209892760129,6,n_log_n,2.538107653367154
1230,29,5,3.5376628021145198,4,identity,2.49688192536127
1231,29,5,3.5376628021145198,4,n,3.409007520746849
1232,29,5,3.5376628021145198,4,square_root_n,3.0818523879940347
1233,29,5,3.5376628021145198,4,n_squared,3.5325295020890835
1234,29,5,3.5376628021145198,4,n_log_n,3.445723094011243
1235,29,5,3.5376628021145198,5,identity,3.236695774899737
1236,29,5,3.5376628021145198,5,n,3.522941646789319
1237,29,5,3.5376628021145198,5,square_root_n,3.463701106061438
1238,29,5,3.5376628021145198,5,n_squared,3.5371467787126063
1239,29,5,3.5376628021145198,5,n_log_n,3.527542616647179
1240,29,5,3.5376628021145198,6,identity,3.4962765915748597
1241,29,5,3.5376628021145198,6,n,3.5361680341628623
1242,29,5,3.5376628021145198,6,square_root_n,3.529673321881746
1243,29,5,3.5376628021145198,6,n_squared,3.537611172634823
1244,29,5,3.5376628021145198,6,n_log_n,3.5366401111535586
1245,29,6,4.537608082199166,4,identity,2.533895026042956
1246,29,6,4.537608082199166,4,n,3.8894051669403638
1247,29,6,4.537608082199166,4,square_root_n,3.246107364603765
1248,29,6,4.537608082199166,4,n_squared,4.48881061358125
1249,29,6,4.537608082199166,4,n_log_n,4.011517438365621
1250,29,6,4.537608082199166,5,identity,3.4962765915748597
1251,29,6,4.537608082199166,5,n,4.40894260581699
1252,29,6,4.537608082199166,5,square_root_n,4.081714202482704
1253,29,6,4.537608082199166,5,n_squared,4.532474544341975
1254,29,6,4.537608082199166,5,n_log_n,4.445662007361163
1255,29,6,4.537608082199166,6,identity,4.2365843837622705
1256,29,6,4.537608082199166,6,n,4.522885035565214
1257,29,6,4.537608082199166,6,square_root_n,4.463636111557497
1258,29,6,4.537608082199166,6,n_squared,4.537091993767056
1259,29,6,4.537608082199166,6,n_log_n,4.5274866043864535
1260,30,4,2.52350834107187,4,identity,2.2231293310752602
1261,30,4,2.52350834107187,4,n,2.509288930596746
1262,30,4,2.52350834107187,4,square_root_n,2.4507960881891706
1263,30,4,2.52350834107187,4,n_squared,2.523026758990041
1264,30,4,2.52350834107187,4,n_log_n,2.5138310420309873
1265,30,4,2.52350834107187,5,identity,2.4821825429136672
1266,30,4,2.52350834107187,5,n,2.522065328559669
1267,30,4,2.52350834107187,5,square_root_n,2.5156629645663577
1268,30,4,2.52350834107187,5,n_squared,2.5234601630875195
1269,30,4,2.52350834107187,5,n_log_n,2.5225309067801387
1270,30,4,2.52350834107187,6,identity,2.5191936912869735
1271,30,4,2.52350834107187,6,n,2.5233638244988863
1272,30,4,2.52350834107187,6,square_root_n,2.522717382026127
1273,30,4,2.52350834107187,6,n_squared,2.5235035230751186
1274,30,4,2.52350834107187,6,n_log_n,2.5234104991634245
1275,30,5,3.5229417166702737,4,identity,2.482182542914092
1276,30,5,3.5229417166702737,4,n,3.3980145612393904
1277,30,5,3.5229417166702737,4,square_root_n,3.0719040703689293
1278,30,5,3.5229417166702737,4,n_squared,3.518143104479584
1279,30,5,3.5229417166702737,4,n_log_n,3.4345774228749355
1280,30,5,3.5229417166702737,5,identity,3.221976860618439
1281,30,5,3.5229417166702737,5,n,3.5087033812261854
1282,30,5,3.5229417166702737,5,square_root_n,3.4501249410894235
1283,30,5,3.5229417166702737,5,n_squared,3.5224595051046617
1284,30,5,3.5229417166702737,5,n_log_n,3.5132516145089934
1285,30,5,3.5229417166702737,6,identity,3.4815557232556062
1286,30,5,3.5229417166702737,6,n,3.521496698725028
1287,30,5,3.5229417166702737,6,square_root_n,3.515085354977357
1288,30,5,3.5229417166702737,6,n_squared,3.5228934718353986
1289,30,5,3.5229417166702737,6,n_log_n,3.5219629247304063
1290,30,6,4.522885042524545,4,identity,2.5191936912874353
1291,30,6,4.522885042524545,4,n,3.886051976090746
1292,30,6,4.522885042524545,4,square_root_n,3.238368701842397
1293,30,6,4.522885042524545,4,n_squared,4.477123956585633
1294,30,6,4.522885042524545,4,n_log_n,4.0101001670651515
1295,30,6,4.522885042524545,5,identity,3.4815557232556062
1296,30,6,4.522885042524545,5,n,4.397947464040439
1297,30,6,4.522885042524545,5,square_root_n,4.071762041624527
1298,30,6,4.522885042524545,5,n_squared,4.518086186734326
1299,30,6,4.522885042524545,5,n_log_n,4.434514273558777
1300,30,6,4.522885042524545,6,identity,4.221861561231995
1301,30,6,4.522885042524545,6,n,4.508644813755928
1302,30,6,4.522885042524545,6,square_root_n,4.450057809790771
1303,30,6,4.522885042524545,6,n_squared,4.522402767942399
1304,30,6,4.522885042524545,6,n_log_n,4.5131936595540925
1305,31,4,2.5092896067277395,4,identity,2.2089322794228075
1306,31,4,2.5092896067277395,4,n,2.495522370952739
1307,31,4,2.5092896067277395,4,square_root_n,2.437671023564822
1308,31,4,2.5092896067277395,4,n_squared,2.50883859999087
1309,31,4,2.5092896067277395,4,n_log_n,2.5000100989766123
1310,31,4,2.5092896067277395,5,identity,2.4679659777346474
1311,31,4,2.5092896067277395,5,n,2.5078931379899894
1312,31,4,2.5092896067277395,5,square_root_n,2.501571064922269
1313,31,4,2.5092896067277395,5,n_squared,2.5092444889654875
1314,31,4,2.5092896067277395,5,n_log_n,2.508352737713444
1315,31,4,2.5092896067277395,6,identity,2.50497517386831
1316,31,4,2.5092896067277395,6,n,2.509149758224185
1317,31,4,2.5092896067277395,6,square_root_n,2.508511537072937
1318,31,4,2.5092896067277395,6,n_squared,2.5092850947801524
1319,31,4,2.5092896067277395,6,n_log_n,2.5091958293791334
1320,31,5,3.5087034489285456,4,identity,2.4679659777350866
1321,31,5,3.5087034489285456,4,n,3.3872931086664346
1322,31,5,3.5087034489285456,4,square_root_n,3.062254949579869
1323,31,5,3.5087034489285456,4,n_squared,3.504207882490514
1324,31,5,3.5087034489285456,4,n_log_n,3.423670261820791
1325,31,5,3.5087034489285456,5,identity,3.2077407640287943
1326,31,5,3.5087034489285456,5,n,3.49491727015334
1327,31,5,3.5087034489285456,5,square_root_n,3.4369785514280986
1328,31,5,3.5087034489285456,5,n_squared,3.508251832353287
1329,31,5,3.5087034489285456,5,n_log_n,3.499411247829644
1330,31,5,3.5087034489285456,6,identity,3.4673176726379955
1331,31,5,3.5087034489285456,6,n,3.5073049764748903
1332,31,5,3.5087034489285456,6,square_root_n,3.500973749982467
1333,31,5,3.5087034489285456,6,n_squared,3.5086582665281068
1334,31,5,3.5087034489285456,6,n_log_n,3.5077652363766094
1335,31,6,4.508644820556094,4,identity,2.5049751738687878
1336,31,6,4.508644820556094,4,n,3.882724481553468
1337,31,6,4.508644820556094,4,square_root_n,3.2308780095868856
1338,31,6,4.508644820556094,4,n_squared,4.4656494538565426
1339,31,6,4.508644820556094,4,n_log_n,4.008531777755124
1340,31,6,4.508644820556094,5,identity,3.4673176726379955
1341,31,6,4.508644820556094,5,n,4.387223839943954
1342,31,6,4.508644820556094,5,square_root_n,4.06210910860139
1343,31,6,4.508644820556094,5,n_squared,4.504149005940623
1344,31,6,4.508644820556094,5,n_log_n,4.423605057335302
1345,31,6,4.508644820556094,6,identity,4.207621556407926
1346,31,6,4.508644820556094,6,n,4.494856746595882
1347,31,6,4.508644820556094,6,square_root_n,4.436909286556066
1348,31,6,4.508644820556094,6,n_squared,4.508193142933928
1349,31,6,4.508644820556094,6,n_log_n,4.499351349551354
1350,32,4,2.495523026650638,4,identity,2.1951873809515274
1351,32,4,2.495523026650638,4,n,2.482180132680567
1352,32,4,2.495523026650638,4,square_root_n,2.424949058914865
1353,32,4,2.495523026650638,4,n_squared,2.495099775023351
1354,32,4,2.495523026650638,4,n_log_n,2.486612499032405
1355,32,4,2.495523026650638,5,identity,2.45420156674664
1356,32,4,2.495523026650638,5,n,2.49417019723081
1357,32,4,2.495523026650638,5,square_root_n,2.4879253672089656
1358,32,4,2.495523026650638,5,n_squared,2.4954806866704318
1359,32,4,2.495523026650638,5,n_log_n,2.4946237550230737
1360,32,4,2.495523026650638,6,identity,2.4912088107094004
1361,32,4,2.495523026650638,6,n,2.49538755450851
1362,32,4,2.495523026650638,6,square_root_n,2.4947572383406422
1363,32,4,2.495523026650638,6,n_squared,2.4955187925042592
1364,32,4,2.495523026650638,6,n_log_n,2.495433016180623
1365,32,5,3.494917335812213,4,identity,2.454201566747079
1366,32,5,3.494917335812213,4,n,3.376830076654055
1367,32,5,3.494917335812213,4,square_root_n,3.0528867509672986
1368,32,5,3.494917335812213,4,n_squared,3.490697033462955
1369,32,5,3.494917335812213,4,n_log_n,3.412994267994396
1370,32,5,3.494917335812213,5,identity,3.1939568220537575
1371,32,5,3.494917335812213,5,n,3.4815554818897745
1372,32,5,3.494917335812213,5,square_root_n,3.424235291268345
1373,32,5,3.494917335812213,5,n_squared,3.494493492799232
1374,32,5,3.494917335812213,5,n_log_n,3.4859942195053746
1375,32,5,3.494917335812213,6,identity,3.4535317766450504
1376,32,5,3.494917335812213,6,n,3.493562504297848
1377,32,5,3.494917335812213,6,square_root_n,3.4873083498779196
1378,32,5,3.494917335812213,6,n_squared,3.494874933266629
1379,32,5,3.494917335812213,6,n_log_n,3.494016734028377
1380,32,6,4.494856753216696,4,identity,2.491208810709878
1381,32,6,4.494856753216696,4,n,3.8794222924175705
1382,32,6,4.494856753216696,4,square_root_n,3.223619640604152
1383,32,6,4.494856753216696,4,n_squared,4.454387234285091
1384,32,6,4.494856753216696,4,n_log_n,4.006827036699225
1385,32,6,4.494856753216696,5,identity,3.4535317766450504
1386,32,6,4.494856753216696,5,n,4.37675864648358
1387,32,6,4.494856753216696,5,square_root_n,4.05273712735985
1388,32,6,4.494856753216696,5,n_squared,4.490636199074593
1389,32,6,4.494856753216696,5,n_log_n,4.4129270153693785
1390,32,6,4.494856753216696,6,identity,4.193833706212221
1391,32,6,4.494856753216696,6,n,4.481493002449131
1392,32,6,4.494856753216696,6,square_root_n,4.424163895622753
1393,32,6,4.494856753216696,6,n_squared,4.494432851029263
1394,32,6,4.494856753216696,6,n_log_n,4.4859323774659305
1395,33,4,2.4821807691392435,4,identity,2.181866803960109
1396,33,4,2.4821807691392435,4,n,2.4692368773469417
1397,33,4,2.4821807691392435,4,square_root_n,2.41260596520968
1398,33,4,2.4821807691392435,4,n_squared,2.481782788775147
1399,33,4,2.4821807691392435,4,n_log_n,2.473613330759316
1400,33,4,2.4821807691392435,5,identity,2.440861478248317
1401,33,4,2.4821807691392435,5,n,2.4808689382222973
1402,33,4,2.4821807691392435,5,square_root_n,2.4746984920391406
1403,33,4,2.4821807691392435,5,n_squared,2.4821409582145577
1404,33,4,2.4821807691392435,5,n_log_n,2.4813164309882594
1405,33,4,2.4821807691392435,6,identity,2.47786677010892
1406,33,4,2.4821807691392435,6,n,2.482049408163895
1407,33,4,2.4821807691392435,6,square_root_n,2.481426700521775
1408,33,4,2.4821807691392435,6,n_squared,2.4821767879177834
1409,33,4,2.4821807691392435,6,n_log_n,2.4820942583881416
1410,33,5,3.481555545619802,4,identity,2.440861478248756
1411,33,5,3.481555545619802,4,n,3.3666133027267615
1412,33,5,3.481555545619802,4,square_root_n,3.0437828491739007
1413,33,5,3.481555545619802,4,n_squared,3.4775860157367395
1414,33,5,3.481555545619802,4,n_log_n,3.402542112912225
1415,33,5,3.481555545619802,5,identity,3.1805972029917013
1416,33,5,3.481555545619802,5,n,3.4685926778973926
1417,33,5,3.481555545619802,5,square_root_n,3.4118709302262324
1418,33,5,3.481555545619802,5,n_squared,3.481156991245374
1419,33,5,3.481555545619802,5,n_log_n,3.4729756184919145
1420,33,5,3.481555545619802,6,identity,3.440170203575305
1421,33,5,3.481555545619802,6,n,3.4802417141287156
1422,33,5,3.481555545619802,6,square_root_n,3.4740617751830953
1423,33,5,3.481555545619802,6,n_squared,3.481515674072258
1424,33,5,3.481555545619802,6,n_log_n,3.4806898900233145
1425,33,6,4.481493008805028,4,identity,2.4778667701093977
1426,33,6,4.481493008805028,4,n,3.876145026609685
1427,33,6,4.481493008805028,4,square_root_n,3.216579387837869
1428,33,6,4.481493008805028,4,n_squared,4.443336059043451
1429,33,6,4.481493008805028,4,n_log_n,4.004999130440084
1430,33,6,4.481493008805028,5,identity,3.440170203575305
1431,33,6,4.481493008805028,5,n,4.366539720405238
1432,33,6,4.481493008805028,5,square_root_n,4.043629471240116
1433,33,6,4.481493008805028,5,n_squared,4.4775232244306435
1434,33,6,4.481493008805028,5,n_log_n,4.4024728185860225
1435,33,6,4.481493008805028,6,identity,4.180470178944381
1436,33,6,4.481493008805028,6,n,4.468528242623767
1437,33,6,4.481493008805028,6,square_root_n,4.411797406657306
1438,33,6,4.481493008805028,6,n_squared,4.481094396999277
1439,33,6,4.481493008805028,6,n_log_n,4.472911832257848
1440,34,4,2.4692374956595082,4,identity,2.168945209914511
1441,34,4,2.4692374956595082,4,n,2.4566694705053504
1442,34,4,2.4692374956595082,4,square_root_n,2.400619644531723
1443,34,4,2.4692374956595082,4,n_squared,2.468862590408902
1444,34,4,2.4692374956595082,4,n_log_n,2.4609898010820475
1445,34,4,2.4692374956595082,5,identity,2.427920373705673
1446,34,4,2.4692374956595082,5,n,2.4679642551028103
1447,34,4,2.4692374956595082,5,square_root_n,2.4618655064556942
1448,34,4,2.4692374956595082,5,n_squared,2.469199993891695
1449,34,4,2.4692374956595082,5,n_log_n,2.4684056916218458
1450,34,4,2.4692374956595082,6,identity,2.4649237135328317
1451,34,4,2.4692374956595082,6,n,2.469110004052651
1452,34,4,2.4692374956595082,6,square_root_n,2.468494626662035
1453,34,4,2.4692374956595082,6,n_squared,2.4692337453705475
1454,34,4,2.4692374956595082,6,n_log_n,2.4691542440241347
1455,34,5,3.468592739817427,4,identity,2.427920373706112
1456,34,5,3.468592739817427,4,n,3.3566314633494323
1457,34,5,3.468592739817427,4,square_root_n,3.034928074148511
1458,34,5,3.468592739817427,4,n_squared,3.464852308458791
1459,34,5,3.468592739817427,4,n_log_n,3.392306551675701
1460,34,5,3.468592739817427,5,identity,3.1676365683088905
1461,34,5,3.468592739817427,5,n,3.456005723656966
1462,34,5,3.468592739817427,5,square_root_n,3.399863369113034
1463,34,5,3.468592739817427,5,n_squared,3.4682172769391433
1464,34,5,3.468592739817427,5,n_log_n,3.4603326520660493
1465,34,5,3.468592739817427,6,identity,3.427207614894854
1466,34,5,3.468592739817427,6,n,3.467317500116678
1467,34,5,3.468592739817427,6,square_root_n,3.461209092812847
1468,34,5,3.468592739817427,6,n_squared,3.468555179255172
1469,34,5,3.468592739817427,6,n_log_n,3.467759630412946
1470,34,6,4.468528248787056,4,identity,2.46492371353331
1471,34,6,4.468528248787056,4,n,3.8728923106829303
1472,34,6,4.468528248787056,4,square_root_n,3.209744312744062
1473,34,6,4.468528248787056,4,n_squared,4.432493642896777
1474,34,6,4.468528248787056,4,n_log_n,4.003059870179283
1475,34,6,4.468528248787056,5,identity,3.427207614894854
1476,34,6,4.468528248787056,5,n,4.356555737622701
1477,34,6,4.468528248787056,5,square_root_n,4.0347709689018645
1478,34,6,4.468528248787056,5,n_squared,4.464787560950127
1479,34,6,4.468528248787056,5,n_log_n,4.392235221539763
1480,34,6,4.468528248787056,6,identity,4.167505636070388
1481,34,6,4.468528248787056,6,n,4.455939332616275
1482,34,6,4.468528248787056,6,square_root_n,4.399787720162227
1483,34,6,4.468528248787056,6,n_squared,4.468152730150116
1484,34,6,4.468528248787056,6,n_log_n,4.460266921073503
1485,35,4,2.456670071674185,4,identity,2.1563994642774817
1486,35,4,2.456670071674185,4,n,2.444456733272294
1487,35,4,2.456670071674185,4,square_root_n,2.388969886555209
1488,35,4,2.456670071674185,4,n_squared,2.456316292613735
1489,35,4,2.456670071674185,4,n_log_n,2.4487210037108564
1490,35,4,2.456670071674185,5,identity,2.415355118581417
1491,35,4,2.456670071674185,5,n,2.4554332194544872
1492,35,4,2.456670071674185,5,square_root_n,2.4494036407987494
1493,35,4,2.456670071674185,5,n_squared,2.4566346839354676
1494,35,4,2.456670071674185,5,n_log_n,2.4558686336254496
1495,35,4,2.456670071674185,6,identity,2.4523565064438855
1496,35,4,2.456670071674185,6,n,2.456546228360042
1497,35,4,2.456670071674185,6,square_root_n,2.455937919621577
1498,35,4,2.456670071674185,6,n_squared,2.456666532801444
1499,35,4,2.456670071674185,6,n_log_n,2.4565898617646513
1500,35,5,3.4560057838678184,4,identity,2.4153551185818563
1501,35,5,3.4560057838678184,4,n,3.3468739984987006
1502,35,5,3.4560057838678184,4,square_root_n,3.0263085449441394
1503,35,5,3.4560057838678184,4,n_squared,3.4524752014533595
1504,35,5,3.4560057838678184,4,n_log_n,3.382280473198091
1505,35,5,3.4560057838678184,5,identity,3.15505178346798
1506,35,5,3.4560057838678184,5,n,3.4437734402212
1507,35,5,3.4560057838678184,5,square_root_n,3.3881923964420637
1508,35,5,3.4560057838678184,5,n_squared,3.4556514626595023
1509,35,5,3.4560057838678184,5,n_log_n,3.448044414255654
1510,35,5,3.4560057838678184,6,identity,3.414620876066424
1511,35,5,3.4560057838678184,6,n,3.454766933849728
1512,35,5,3.4560057838678184,6,square_root_n,3.4487275330290807
1513,35,5,3.4560057838678184,6,n_squared,3.455970339045264
1514,35,5,3.4560057838678184,6,n_log_n,3.4552030519724983
1515,35,6,4.455939338625515,4,identity,2.4523565064443633
1516,35,6,4.455939338625515,4,n,3.869663779551123
1517,35,6,4.455939338625515,4,square_root_n,3.2031025984512915
1518,35,6,4.455939338625515,4,n_squared,4.421856909219748
1519,35,6,4.455939338625515,4,n_log_n,4.001019864954528
1520,35,6,4.455939338625515,5,identity,3.414620876066424
1521,35,6,4.455939338625515,5,n,4.346796137623984
1522,35,6,4.455939338625515,5,square_root_n,4.026147738274388
1523,35,6,4.455939338625515,5,n_squared,4.452408498420505
1524,35,6,4.455939338625515,5,n_log_n,4.382207112667695
1525,35,6,4.455939338625515,6,identity,4.154916943052304
1526,35,6,4.455939338625515,6,n,4.443705093455157
1527,35,6,4.455939338625515,6,square_root_n,4.388114624713879
1528,35,6,4.455939338625515,6,n_squared,4.455584963126349
1529,35,6,4.455939338625515,6,n_log_n,4.4479767382086335
1530,36,4,2.444457318217915,4,identity,2.1442083880836673
1531,36,4,2.444457318217915,4,n,2.432579227943926
1532,36,4,2.444457318217915,4,square_root_n,2.377638158910986
1533,36,4,2.444457318217915,4,n_squared,2.4441229298225395
1534,36,4,2.444457318217915,4,n_log_n,2.436787718078885
1535,36,4,2.444457318217915,5,identity,2.403144533910221
1536,36,4,2.444457318217915,5,n,2.4432548355580637
1537,36,4,2.444457318217915,5,square_root_n,2.4372920453862177
1538,36,4,2.444457318217915,5,n_squared,2.4444238707574306
1539,36,4,2.444457318217915,5,n_log_n,2.4436842809906025
1540,36,4,2.444457318217915,6,identity,2.4401439698767033
1541,36,4,2.444457318217915,6,n,2.4443369205422187
1542,36,4,2.444457318217915,6,square_root_n,2.443735434170647
1543,36,4,2.444457318217915,6,n_squared,2.4444539733858015
1544,36,4,2.444457318217915,6,n_log_n,2.444379953012594
1545,36,5,3.443773498805635,4,identity,2.4031445339106603
1546,36,5,3.443773498805635,4,n,3.3373310444946345
1547,36,5,3.443773498805635,4,square_root_n,3.0179115266786196
1548,36,5,3.443773498805635,4,n_squared,3.4404356107967633
1549,36,5,3.443773498805635,4,n_log_n,3.3724569357977696
1550,36,5,3.443773498805635,5,identity,3.1428216695036304
1551,36,5,3.443773498805635,5,n,3.431876389805242
1552,36,5,3.443773498805635,5,square_root_n,3.376839478766957
1553,36,5,3.443773498805635,5,n_squared,3.4434385828974845
1554,36,5,3.443773498805635,5,n_log_n,3.436091684787751
1555,36,5,3.443773498805635,6,identity,3.4023888081245484
1556,36,5,3.443773498805635,6,n,3.442569019628424
1557,36,5,3.443773498805635,6,square_root_n,3.4365962460598274
1558,36,5,3.443773498805635,6,n_squared,3.4437399958889623
1559,36,5,3.443773498805635,6,n_log_n,3.4429991787284924
1560,36,6,4.443705099353729,4,identity,2.4401439698771816
1561,36,6,4.443705099353729,4,n,3.866459076125804
1562,36,6,4.443705099353729,4,square_root_n,3.19664342359073
1563,36,6,4.443705099353729,4,n_squared,4.411422191300981
1564,36,6,4.443705099353729,4,n_log_n,3.9988886684712828
1565,36,6,4.443705099353729,5,identity,3.4023888081245484
1566,36,6,4.443705099353729,5,n,4.337251056084289
1567,36,6,4.443705099353729,5,square_root_n,4.017747043437416
1568,36,6,4.443705099353729,5,n_squared,4.44036695267608
1569,36,6,4.443705099353729,5,n_log_n,4.372381549924595
1570,36,6,4.443705099353729,6,identity,4.142682920924193
1571,36,6,4.443705099353729,6,n,4.431806087474588
1572,36,6,4.443705099353729,6,square_root_n,4.376759586783055
1573,36,6,4.443705099353729,6,n_squared,4.443370130686011
1574,36,6,4.443705099353729,6,n_log_n,4.4360220633363845
1575,37,4,2.4325797975170023,4,identity,2.1323525435593673
1576,37,4,2.4325797975170023,4,n,2.421019072218773
1577,37,4,2.4325797975170023,4,square_root_n,2.366607425926226
1578,37,4,2.4325797975170023,4,n_squared,2.4322632492358514
1579,37,4,2.4325797975170023,4,n_log_n,2.425172234156642
1580,37,4,2.4325797975170023,5,identity,2.391269181918373
