,overall availability class,nodes count,availability class HW,f1(n) / f2(n),minimum recover/failure time ratio,minimum availability class SW required cts
3143,5,85,5,n_squared,-0.07140000419930126,does not exist
3144,5,85,5,n_log_n,-0.0016207119929201393,does not exist
3145,5,85,6,identity,-8.823524636492053e-07,does not exist
3146,5,85,6,n,-7.499995941018245e-05,does not exist
3147,5,85,6,square_root_n,-8.134887765615754e-06,does not exist
3148,5,85,6,n_squared,-0.006374996549865508,does not exist
3149,5,85,6,n_log_n,-0.00014470634111380979,does not exist
3150,5,86,4,identity,-9.988373197011846e-05,does not exist
3151,5,86,4,n,-0.008590000949430188,does not exist
3152,5,86,4,square_root_n,-0.0009262836241972261,does not exist
3153,5,86,4,n_squared,-0.7387400816509961,does not exist
3154,5,86,4,n_log_n,-0.016617343532853476,does not exist
3155,5,86,5,identity,-9.88372150489969e-06,does not exist
3156,5,86,5,n,-0.0008500000494213733,does not exist
3157,5,86,5,square_root_n,-9.165786255216639e-05,does not exist
3158,5,86,5,n_squared,-0.0731000042502381,does not exist
3159,5,86,5,n_log_n,-0.0016443237791626028,does not exist
3160,5,86,6,identity,-8.837204584777325e-07,does not exist
3161,5,86,6,n,-7.5999959429085e-05,does not exist
3162,5,86,6,square_root_n,-8.195286388587043e-06,does not exist
3163,5,86,6,n_squared,-0.00653599651090131,does not exist
3164,5,86,6,n_log_n,-0.00014702180381013892,does not exist
3165,5,87,4,identity,-9.988506838431999e-05,does not exist
3166,5,87,4,n,-0.008690000949435839,does not exist
3167,5,87,4,square_root_n,-0.0009316658945642502,does not exist
3168,5,87,4,n_squared,-0.756030082600918,does not exist
3169,5,87,4,n_log_n,-0.01685442414670488,does not exist
3170,5,87,5,identity,-9.885058039338368e-06,does not exist
3171,5,87,5,n,-0.000860000049422438,does not exist
3172,5,87,5,square_root_n,-9.220168329469189e-05,does not exist
3173,5,87,5,n_squared,-0.07482000429975211,does not exist
3174,5,87,5,n_log_n,-0.0016679866531077818,does not exist
3175,5,87,6,identity,-8.850570049068196e-07,does not exist
3176,5,87,6,n,-7.69999594268933e-05,does not exist
3177,5,87,6,square_root_n,-8.255262168357395e-06,does not exist
3178,5,87,6,n_squared,-0.0066989964701397176,does not exist
3179,5,87,6,n_log_n,-0.00014934290375931205,does not exist
3180,5,88,4,identity,-9.988637442548409e-05,does not exist
3181,5,88,4,n,-0.0087900009494426,does not exist
3182,5,88,4,square_root_n,-0.0009370172495938292,does not exist
3183,5,88,4,n_squared,-0.7735200835509488,does not exist
3184,5,88,4,n_log_n,-0.017092004534374667,does not exist
3185,5,88,5,identity,-9.886364198075093e-06,does not exist
3186,5,88,5,n,-0.0008700000494306082,does not exist
3187,5,88,5,square_root_n,-9.274231688401107e-05,does not exist
3188,5,88,5,n_squared,-0.07656000434989352,does not exist
3189,5,88,5,n_log_n,-0.0016917000208876078,does not exist
3190,5,88,6,identity,-8.863631754119083e-07,does not exist
3191,5,88,6,n,-7.799995943624793e-05,does not exist
3192,5,88,6,square_root_n,-8.314823613758308e-06,does not exist
3193,5,88,6,n_squared,-0.006863996430389818,does not exist
3194,5,88,6,n_log_n,-0.00015166956955220016,does not exist
3195,5,89,4,identity,-9.988765111734743e-05,does not exist
3196,5,89,4,n,-0.008890000949443921,does not exist
3197,5,89,4,square_root_n,-0.0009423382159665084,does not exist
3198,5,89,4,n_squared,-0.791210084500509,does not exist
3199,5,89,4,n_log_n,-0.017330079009909766,does not exist
3200,5,89,5,identity,-9.887641004957537e-06,does not exist
3201,5,89,5,n,-0.0008800000494412208,does not exist
3202,5,89,5,square_root_n,-9.327981868131859e-05,does not exist
3203,5,89,5,n_squared,-0.07832000440026865,does not exist
3204,5,89,5,n_log_n,-0.001715463302227745,does not exist
3205,5,89,6,identity,-8.876399937296497e-07,does not exist
3206,5,89,6,n,-7.899995944193883e-05,does not exist
3207,5,89,6,square_root_n,-8.373978952904357e-06,does not exist
3208,5,89,6,n_squared,-0.007030996390332556,does not exist
3209,5,89,6,n_log_n,-0.00015400173146146897,does not exist
3210,5,90,4,identity,-9.988889943823853e-05,does not exist
3211,5,90,4,n,-0.008990000949441468,does not exist
3212,5,90,4,square_root_n,-0.0009476293055770425,does not exist
3213,5,90,4,n_squared,-0.8091000854497321,does not exist
3214,5,90,4,n_log_n,-0.017568642015298407,does not exist
3215,5,90,5,identity,-9.888889438203208e-06,does not exist
3216,5,90,5,n,-0.0008900000494382887,does not exist
3217,5,90,5,square_root_n,-9.381424246291512e-05,does not exist
3218,5,90,5,n_squared,-0.08010000444944598,does not exist
3219,5,90,5,n_log_n,-0.0017392759300154045,does not exist
3220,5,90,6,identity,-8.888884382995954e-07,does not exist
3221,5,90,6,n,-7.999995944696359e-05,does not exist
3222,5,90,6,square_root_n,-8.432736152450308e-06,does not exist
3223,5,90,6,n_squared,-0.007199996350226723,does not exist
3224,5,90,6,n_log_n,-0.00015633932150467834,does not exist
3225,5,91,4,identity,-9.989012032363132e-05,does not exist
3226,5,91,4,n,-0.00909000094945045,does not exist
3227,5,91,4,square_root_n,-0.0009528910161096747,does not exist
3228,5,91,4,n_squared,-0.8271900863999909,does not exist
3229,5,91,4,n_log_n,-0.017807688116211473,does not exist
3230,5,91,5,identity,-9.890110433397048e-06,does not exist
3231,5,91,5,n,-0.0009000000494391314,does not exist
3232,5,91,5,square_root_n,-9.434564048760182e-05,does not exist
3233,5,91,5,n_squared,-0.08190000449896095,does not exist
3234,5,91,5,n_log_n,-0.001763137349942289,does not exist
3235,5,91,6,identity,-8.901094444846436e-07,does not exist
3236,5,91,6,n,-8.099995944810257e-05,does not exist
3237,5,91,6,square_root_n,-8.49110292645362e-06,does not exist
3238,5,91,6,n_squared,-0.0073709963097773334,does not exist
3239,5,91,6,n_log_n,-0.00015868227333516299,does not exist
3240,5,92,4,identity,-9.989131466803247e-05,does not exist
3241,5,92,4,n,-0.009190000949458987,does not exist
3242,5,92,4,square_root_n,-0.0009581238315802007,does not exist
3243,5,92,4,n_squared,-0.8454800873502268,does not exist
3244,5,92,4,n_log_n,-0.018047211997841654,does not exist
3245,5,92,5,identity,-9.891304885378815e-06,does not exist
3246,5,92,5,n,-0.000910000049454851,does not exist
3247,5,92,5,square_root_n,-9.487406355199365e-05,does not exist
3248,5,92,5,n_squared,-0.0837200045498463,does not exist
3249,5,92,5,n_log_n,-0.0017870470200032898,does not exist
3250,5,92,6,identity,-8.913039072355744e-07,does not exist
3251,5,92,6,n,-8.199995946567284e-05,does not exist
3252,5,92,6,square_root_n,-8.549086750344327e-06,does not exist
3253,5,92,6,n_squared,-0.007543996270841902,does not exist
3254,5,92,6,n_log_n,-0.00016103052224151728,does not exist
3255,5,93,4,identity,-9.9892483327646e-05,does not exist
3256,5,93,4,n,-0.009290000949471078,does not exist
3257,5,93,4,square_root_n,-0.0009633282228601294,does not exist
3258,5,93,4,n_squared,-0.8639700883008102,does not exist
3259,5,93,4,n_log_n,-0.01828720846108368,does not exist
3260,5,93,5,identity,-9.892473650130462e-06,does not exist
3261,5,93,5,n,-0.000920000049462133,does not exist
3262,5,93,5,square_root_n,-9.539956104418339e-05,does not exist
3263,5,93,5,n_squared,-0.08556000459997837,does not exist
3264,5,93,5,n_log_n,-0.0018110044100349855,does not exist
3265,5,93,6,identity,-8.924726824233176e-07,does not exist
3266,5,93,6,n,-8.299995946536853e-05,does not exist
3267,5,93,6,square_root_n,-8.60669486301705e-06,does not exist
3268,5,93,6,n_squared,-0.007718996230279274,does not exist
3269,5,93,6,n_log_n,-0.00016338400493824573,does not exist
3270,5,94,4,identity,-9.989362712203853e-05,does not exist
3271,5,94,4,n,-0.009390000949471622,does not exist
3272,5,94,4,square_root_n,-0.0009685046481675274,does not exist
3273,5,94,4,n_squared,-0.8826600892503325,does not exist
3274,5,94,4,n_log_n,-0.018527672418730073,does not exist
3275,5,94,5,identity,-9.89361754744067e-06,does not exist
3276,5,94,5,n,-0.0009300000494594229,does not exist
3277,5,94,5,square_root_n,-9.592218100341776e-05,does not exist
3278,5,94,5,n_squared,-0.08742000464918576,does not exist
3279,5,94,5,n_log_n,-0.0018350090014374845,does not exist
3280,5,94,6,identity,-8.936165900585991e-07,does not exist
3281,5,94,6,n,-8.399995946550831e-05,does not exist
3282,5,94,6,square_root_n,-8.663934287760272e-06,does not exist
3283,5,94,6,n_squared,-0.007895996189757781,does not exist
3284,5,94,6,n_log_n,-0.0001657426597226401,does not exist
3285,5,95,4,identity,-9.989474683658184e-05,does not exist
3286,5,95,4,n,-0.009490000949475275,does not exist
3287,5,95,4,square_root_n,-0.000973653553542919,does not exist
3288,5,95,4,n_squared,-0.9015500902001511,does not exist
3289,5,95,4,n_log_n,-0.01876859889199083,does not exist
3290,5,95,5,identity,-9.89473736290325e-06,does not exist
3291,5,95,5,n,-0.0009400000494758087,does not exist
3292,5,95,5,square_root_n,-9.644197017211535e-05,does not exist
3293,5,95,5,n_squared,-0.08930000470020183,does not exist
3294,5,95,5,n_log_n,-0.001859060286820992,does not exist
3295,5,95,6,identity,-8.947364155131865e-07,does not exist
3296,5,95,6,n,-8.499995947375272e-05,does not exist
3297,5,95,6,square_root_n,-8.72081183481857e-06,does not exist
3298,5,95,6,n_squared,-0.008074996150006508,does not exist
3299,5,95,6,n_log_n,-0.0001681064262998362,does not exist
3300,5,96,4,identity,-9.989584322378509e-05,does not exist
3301,5,96,4,n,-0.009590000949483368,does not exist
3302,5,96,4,square_root_n,-0.000978775373293352,does not exist
3303,5,96,4,n_squared,-0.9206400911504034,does not exist
3304,5,96,4,n_log_n,-0.019009983006983026,does not exist
3305,5,96,5,identity,-9.895833848694302e-06,does not exist
3306,5,96,5,n,-0.000950000049474653,does not exist
3307,5,96,5,square_root_n,-9.695897403465308e-05,does not exist
3308,5,96,5,n_squared,-0.09120000474956669,does not exist
3309,5,96,5,n_log_n,-0.0018831577694597712,does not exist
3310,5,96,6,identity,-8.95832911296246e-07,does not exist
3311,5,96,6,n,-8.599995948443961e-05,does not exist
3312,5,96,6,square_root_n,-8.777334109870988e-06,does not exist
3313,5,96,6,n_squared,-0.008255996110506203,does not exist
3314,5,96,6,n_log_n,-0.00017047524572857302,does not exist
3315,5,97,4,identity,-9.989691700496017e-05,does not exist
3316,5,97,4,n,-0.009690000949481137,does not exist
3317,5,97,4,square_root_n,-0.00098387053041968,does not exist
3318,5,97,4,n_squared,-0.9399300920996703,does not exist
3319,5,97,4,n_log_n,-0.019251819991442196,does not exist
3320,5,97,5,identity,-9.896907726569815e-06,does not exist
3321,5,97,5,n,-0.000960000049477272,does not exist
3322,5,97,5,square_root_n,-9.747323687648327e-05,does not exist
3323,5,97,5,n_squared,-0.09312000479929539,does not exist
3324,5,97,5,n_log_n,-0.0019073009631956404,does not exist
3325,5,97,6,identity,-8.969067988306989e-07,does not exist
3326,5,97,6,n,-8.69999594865778e-05,does not exist
3327,5,97,6,square_root_n,-8.833507523147698e-06,does not exist
3328,5,97,6,n_squared,-0.008438996070198046,does not exist
3329,5,97,6,n_log_n,-0.00017284906039024119,does not exist
3330,5,98,4,identity,-9.989796887244218e-05,does not exist
3331,5,98,4,n,-0.009790000949499333,does not exist
3332,5,98,4,square_root_n,-0.000988939437030531,does not exist
3333,5,98,4,n_squared,-0.9594200930509347,does not exist
3334,5,98,4,n_log_n,-0.019494105171697355,does not exist
3335,5,98,5,identity,-9.897959688642821e-06,does not exist
3336,5,98,5,n,-0.0009700000494869965,does not exist
3337,5,98,5,square_root_n,-9.798480182050599e-05,does not exist
3338,5,98,5,n_squared,-0.09506000484972565,does not exist
3339,5,98,5,n_log_n,-0.0019314893919615177,does not exist
3340,5,98,6,identity,-8.979587703406011e-07,does not exist
3341,5,98,6,n,-8.799995949337891e-05,does not exist
3342,5,98,6,square_root_n,-8.889338300272818e-06,does not exist
3343,5,98,6,n_squared,-0.008623996030351133,does not exist
3344,5,98,6,n_log_n,-0.0001752278140030994,does not exist
3345,5,99,4,identity,-9.98989994898114e-05,does not exist
3346,5,99,4,n,-0.009890000949491329,does not exist
3347,5,99,4,square_root_n,-0.0009939824947188297,does not exist
3348,5,99,4,n_squared,-0.9791100939996416,does not exist
3349,5,99,4,n_log_n,-0.01973683396940808,does not exist
3350,5,99,5,identity,-9.89899039882669e-06,does not exist
3351,5,99,5,n,-0.0009800000494838423,does not exist
3352,5,99,5,square_root_n,-9.849371086871606e-05,does not exist
3353,5,99,5,n_squared,-0.09702000489890039,does not exist
3354,5,99,5,n_log_n,-0.0019557225894572964,does not exist
3355,5,99,6,identity,-8.989894898503437e-07,does not exist
3356,5,99,6,n,-8.899995949518402e-05,does not exist
3357,5,99,6,square_root_n,-8.944832484919812e-06,does not exist
3358,5,99,6,n_squared,-0.008810995990023218,does not exist
3359,5,99,6,n_log_n,-0.00017761145148634561,does not exist
3360,5,100,4,identity,-9.9900009495002e-05,does not exist
3361,5,100,4,n,-0.0099900009495002,does not exist
3362,5,100,4,square_root_n,-0.00099900009495002,does not exist
3363,5,100,4,n_squared,-0.99900009495002,does not exist
3364,5,100,4,n_log_n,-0.0199800018990004,does not exist
3365,5,100,5,identity,-9.90000049494455e-06,does not exist
3366,5,100,5,n,-0.000990000049494455,does not exist
3367,5,100,5,square_root_n,-9.90000049494455e-05,does not exist
3368,5,100,5,n_squared,-0.0990000049494455,does not exist
3369,5,100,5,n_log_n,-0.00198000009898891,does not exist
3370,5,100,6,identity,-8.999995950720319e-07,does not exist
3371,5,100,6,n,-8.999995950720319e-05,does not exist
3372,5,100,6,square_root_n,-8.999995950720319e-06,does not exist
3373,5,100,6,n_squared,-0.008999995950720319,does not exist
3374,5,100,6,n_log_n,-0.00017999991901440637,does not exist
3375,5,101,4,identity,-9.990099950007991e-05,does not exist
3376,5,101,4,n,-0.010090000949508071,does not exist
3377,5,101,4,square_root_n,-0.0010039926194014633,does not exist
3378,5,101,4,n_squared,-1.019090095900315,does not exist
3379,5,101,4,n_log_n,-0.020223604564586186,does not exist
3380,5,101,5,identity,-9.900990589173375e-06,does not exist
3381,5,101,5,n,-0.0010000000495065109,does not exist
3382,5,101,5,square_root_n,-9.950372394708086e-05,does not exist
3383,5,101,5,n_squared,-0.1010000050001576,does not exist
3384,5,101,5,n_log_n,-0.0020043214730096006,does not exist
3385,5,101,6,identity,-9.009896981826415e-07,does not exist
3386,5,101,6,n,-9.09999595164468e-05,does not exist
3387,5,101,6,square_root_n,-9.054834402646798e-06,does not exist
3388,5,101,6,n_squared,-0.009190995911161126,does not exist
3389,5,101,6,n_log_n,-0.0001823931638721695,does not exist
3390,5,102,4,identity,-9.990197009335233e-05,does not exist
3391,5,102,4,n,-0.010190000949521938,does not exist
3392,5,102,4,square_root_n,-0.0010089604403099124,does not exist
3393,5,102,4,n_squared,-1.0393800968512377,does not exist
3394,5,102,4,n_log_n,-0.02046763765746387,does not exist
3395,5,102,5,identity,-9.901961269709325e-06,does not exist
3396,5,102,5,n,-0.0010100000495103512,does not exist
3397,5,102,5,square_root_n,-0.00010000490674289935,does not exist
3398,5,102,5,n_squared,-0.10302000505005582,does not exist
3399,5,102,5,n_log_n,-0.002028686272926037,does not exist
3400,5,102,6,identity,-9.019603873783311e-07,does not exist
3401,5,102,6,n,-9.199995951258977e-05,does not exist
3402,5,102,6,square_root_n,-9.109353386534427e-06,does not exist
3403,5,102,6,n_squared,-0.009383995870284156,does not exist
3404,5,102,6,n_log_n,-0.00018479113447907727,does not exist
3405,5,103,4,identity,-9.990292183992278e-05,does not exist
3406,5,103,4,n,-0.010290000949512046,does not exist
3407,5,103,4,square_root_n,-0.0010139039207892595,does not exist
3408,5,103,4,n_squared,-1.0598700977997408,does not exist
3409,5,103,4,n_log_n,-0.02071209695342941,does not exist
3410,5,103,5,identity,-9.902913101988986e-06,does not exist
3411,5,103,5,n,-0.0010200000495048656,does not exist
3412,5,103,5,square_root_n,-0.00010050359125061724,does not exist
3413,5,103,5,n_squared,-0.10506000509900115,does not exist
3414,5,103,5,n_log_n,-0.002053094068844512,does not exist
3415,5,103,6,identity,-9.029122283177315e-07,does not exist
3416,5,103,6,n,-9.299995951672635e-05,does not exist
3417,5,103,6,square_root_n,-9.163558297992445e-06,does not exist
3418,5,103,6,n_squared,-0.009578995830222814,does not exist
3419,5,103,6,n_log_n,-0.00018719378041134082,does not exist
3420,5,104,4,identity,-9.990385528391155e-05,does not exist
3421,5,104,4,n,-0.0103900009495268,does not exist
3422,5,104,4,square_root_n,-0.001018823415151629,does not exist
3423,5,104,4,n_squared,-1.0805600987507873,does not exist
3424,5,104,4,n_log_n,-0.020956978310541538,does not exist
3425,5,104,5,identity,-9.90384663002164e-06,does not exist
3426,5,104,5,n,-0.0010300000495222505,does not exist
3427,5,104,5,square_root_n,-0.00010099981445222096,does not exist
3428,5,104,5,n_squared,-0.10712000515031406,does not exist
3429,5,104,5,n_log_n,-0.002077544439365774,does not exist
3430,5,104,6,identity,-9.038457646770581e-07,does not exist
3431,5,104,6,n,-9.399995952641405e-05,does not exist
3432,5,104,6,square_root_n,-9.217454382733023e-06,does not exist
3433,5,104,6,n_squared,-0.00977599579074706,does not exist
3434,5,104,6,n_log_n,-0.0001896010522575131,does not exist
3435,5,105,4,identity,-9.990477094790062e-05,does not exist
3436,5,105,4,n,-0.010490000949529565,does not exist
3437,5,105,4,square_root_n,-0.0010237192691876084,does not exist
3438,5,105,4,n_squared,-1.1014500997006045,does not exist
3439,5,105,4,n_log_n,-0.021202277666422648,does not exist
3440,5,105,5,identity,-9.904762376389264e-06,does not exist
3441,5,105,5,n,-0.0010400000495208728,does not exist
3442,5,105,5,square_root_n,-0.00010149361241938978,does not exist
3443,5,105,5,n_squared,-0.10920000519969164,does not exist
3444,5,105,5,n_log_n,-0.002102036971123794,does not exist
3445,5,105,6,identity,-9.047615192603331e-07,does not exist
3446,5,105,6,n,-9.499995952233498e-05,does not exist
3447,5,105,6,square_root_n,-9.27104674279544e-06,does not exist
3448,5,105,6,n_squared,-0.009974995749845172,does not exist
3449,5,105,6,n_log_n,-0.00019201290159862074,does not exist
3450,5,106,4,identity,-9.990566933526512e-05,does not exist
3451,5,106,4,n,-0.010590000949538103,does not exist
3452,5,106,4,square_root_n,-0.0010285918204636364,does not exist
3453,5,106,4,n_squared,-1.122540100651039,does not exist
3454,5,106,4,n_log_n,-0.021447991036259006,does not exist
3455,5,106,5,identity,-9.905660844578001e-06,does not exist
3456,5,106,5,n,-0.0010500000495252682,does not exist
3457,5,106,5,square_root_n,-0.00010198502035783202,does not exist
3458,5,106,5,n_squared,-0.11130000524967842,does not exist
3459,5,106,5,n_log_n,-0.0021265712588318247,does not exist
3460,5,106,6,identity,-9.056599956647204e-07,does not exist
3461,5,106,6,n,-9.599995954046037e-05,does not exist
3462,5,106,6,square_root_n,-9.324340348851852e-06,does not exist
3463,5,106,6,n_squared,-0.010175995711288799,does not exist
3464,5,106,6,n_log_n,-0.00019442928112247502,does not exist
3465,5,107,4,identity,-9.990655093017331e-05,does not exist
3466,5,107,4,n,-0.010690000949528544,does not exist
3467,5,107,4,square_root_n,-0.0010334413985842036,does not exist
3468,5,107,4,n_squared,-1.1438301015995542,does not exist
3469,5,107,4,n_log_n,-0.021694114510412716,does not exist
3470,5,107,5,identity,-9.906542518867134e-06,does not exist
3471,5,107,5,n,-0.0010600000495187833,does not exist
3472,5,107,5,square_root_n,-0.00010247407262600182,does not exist
3473,5,107,5,n_squared,-0.11342000529850982,does not exist
3474,5,107,5,n_log_n,-0.0021511469048389378,does not exist
3475,5,107,6,identity,-9.065416778364366e-07,does not exist
3476,5,107,6,n,-9.699995952849871e-05,does not exist
3477,5,107,6,square_root_n,-9.377340031215231e-06,does not exist
3478,5,107,6,n_squared,-0.010378995669549362,does not exist
3479,5,107,6,n_log_n,-0.00019685014430325716,does not exist
3480,5,108,4,identity,-9.990741619947396e-05,does not exist
3481,5,108,4,n,-0.010790000949543188,does not exist
3482,5,108,4,square_root_n,-0.0010382683254625128,does not exist
3483,5,108,4,n_squared,-1.1653201025506643,does not exist
3484,5,108,4,n_log_n,-0.021940644252527865,does not exist
3485,5,108,5,identity,-9.907407866105444e-06,does not exist
3486,5,108,5,n,-0.001070000049539388,does not exist
3487,5,108,5,square_root_n,-0.0001029608027724131,does not exist
3488,5,108,5,n_squared,-0.1155600053502539,does not exist
3489,5,108,5,n_log_n,-0.0021757635191056047,does not exist
3490,5,108,6,identity,-9.07407032846308e-07,does not exist
3491,5,108,6,n,-9.799995954740126e-05,does not exist
3492,5,108,6,square_root_n,-9.43005050421076e-06,does not exist
3493,5,108,6,n_squared,-0.010583995631119336,does not exist
3494,5,108,6,n_log_n,-0.00019927544578044582,does not exist
3495,5,109,4,identity,-9.990826559214128e-05,does not exist
3496,5,109,4,n,-0.0108900009495434,does not exist
3497,5,109,4,square_root_n,-0.0010430729155555965,does not exist
3498,5,109,4,n_squared,-1.1870101035002305,does not exist
3499,5,109,4,n_log_n,-0.022187576497198276,does not exist
3500,5,109,5,identity,-9.908257335267123e-06,does not exist
3501,5,109,5,n,-0.0010800000495441164,does not exist
3502,5,109,5,square_root_n,-0.00010344524354935005,does not exist
3503,5,109,5,n_squared,-0.11772000540030869,does not exist
3504,5,109,5,n_log_n,-0.0022004207187183693,does not exist
3505,5,109,6,identity,-9.082565096685258e-07,does not exist
3506,5,109,6,n,-9.899995955386931e-05,does not exist
3507,5,109,6,square_root_n,-9.482476349652689e-06,does not exist
3508,5,109,6,n_squared,-0.010790995591371755,does not exist
3509,5,109,6,n_log_n,-0.00020170514089010337,does not exist
3510,5,110,4,identity,-9.990909954138427e-05,does not exist
3511,5,110,4,n,-0.01099000094955227,does not exist
3512,5,110,4,square_root_n,-0.0010478554761171625,does not exist
3513,5,110,4,n_squared,-1.2089001044507497,does not exist
3514,5,110,4,n_log_n,-0.022434907548297953,does not exist
3515,5,110,5,identity,-9.909091359450173e-06,does not exist
3516,5,110,5,n,-0.001090000049539519,does not exist
3517,5,110,5,square_root_n,-0.00010392742695117737,does not exist
3518,5,110,5,n_squared,-0.11990000544934709,does not exist
3519,5,110,5,n_log_n,-0.002225118127952077,does not exist
3520,5,110,6,identity,-9.090905412900696e-07,does not exist
3521,5,110,6,n,-9.999995954190766e-05,does not exist
3522,5,110,6,square_root_n,-9.534622034928175e-06,does not exist
3523,5,110,6,n_squared,-0.010999995549609842,does not exist
3524,5,110,6,n_log_n,-0.00020413918592496874,does not exist
3525,5,111,4,identity,-9.990991846442476e-05,does not exist
3526,5,111,4,n,-0.011090000949551149,does not exist
3527,5,111,4,square_root_n,-0.0010526163074169278,does not exist
3528,5,111,4,n_squared,-1.2309901054001775,does not exist
3529,5,111,4,n_log_n,-0.022682633776882816,does not exist
3530,5,111,5,identity,-9.909910356320495e-06,does not exist
3531,5,111,5,n,-0.001100000049551575,does not exist
3532,5,111,5,square_root_n,-0.00010440738423600223,does not exist
3533,5,111,5,n_squared,-0.12210000550022482,does not exist
3534,5,111,5,n_log_n,-0.002249855378014298,does not exist
3535,5,111,6,identity,-9.099095454878636e-07,does not exist
3536,5,111,6,n,-0.00010099995954915286,does not exist
3537,5,111,6,square_root_n,-9.58649191767574e-06,does not exist
3538,5,111,6,n_squared,-0.011210995509955968,does not exist
3539,5,111,6,n_log_n,-0.00020657753812240525,does not exist
3540,5,112,4,identity,-9.991072276394064e-05,does not exist
3541,5,112,4,n,-0.011190000949561352,does not exist
3542,5,112,4,square_root_n,-0.0010573557029684272,does not exist
3543,5,112,4,n_squared,-1.2532801063508714,does not exist
3544,5,112,4,n_log_n,-0.022930751619537566,does not exist
3545,5,112,5,identity,-9.910714728111891e-06,does not exist
3546,5,112,5,n,-0.0011100000495485318,does not exist
3547,5,112,5,square_root_n,-0.00010488514594195674,does not exist
3548,5,112,5,n_squared,-0.12432000554943556,does not exist
3549,5,112,5,n_log_n,-0.0022746321066996456,does not exist
3550,5,112,6,identity,-9.10713924606732e-07,does not exist
3551,5,112,6,n,-0.00010199995955595398,does not exist
3552,5,112,6,square_root_n,-9.63809024013216e-06,does not exist
3553,5,112,6,n_squared,-0.011423995470266846,does not exist
3554,5,112,6,n_log_n,-0.0002090201554336905,does not exist
3555,5,113,4,identity,-9.991151282806587e-05,does not exist
3556,5,113,4,n,-0.011290000949571444,does not exist
3557,5,113,4,square_root_n,-0.0010620739497332486,does not exist
3558,5,113,4,n_squared,-1.275770107301573,does not exist
3559,5,113,4,n_log_n,-0.023179257576472472,does not exist
3560,5,113,5,identity,-9.911504863291398e-06,does not exist
3561,5,113,5,n,-0.001120000049551928,does not exist
3562,5,113,5,square_root_n,-0.00010536074192041617,does not exist
3563,5,113,5,n_squared,-0.12656000559936786,does not exist
3564,5,113,5,n_log_n,-0.0022994479584354257,does not exist
3565,5,113,6,identity,-9.115040670026886e-07,does not exist
3566,5,113,6,n,-0.00010299995957130381,does not exist
3567,5,113,6,square_root_n,-9.689421141139235e-06,does not exist
3568,5,113,6,n_squared,-0.01163899543155733,does not exist
3569,5,113,6,n_log_n,-0.0002114669966755076,does not exist
3570,5,114,4,identity,-9.991228903127869e-05,does not exist
3571,5,114,4,n,-0.01139000094956577,does not exist
3572,5,114,4,square_root_n,-0.0010667713283265322,does not exist
3573,5,114,4,n_squared,-1.2984601082504978,does not exist
3574,5,114,4,n_log_n,-0.023428148209888863,does not exist
3575,5,114,5,identity,-9.912281136448264e-06,does not exist
3576,5,114,5,n,-0.0011300000495551021,does not exist
3577,5,114,5,square_root_n,-0.00010583420134999197,does not exist
3578,5,114,5,n_squared,-0.12882000564928164,does not exist
3579,5,114,5,n_log_n,-0.0023243025839403443,does not exist
3580,5,114,6,identity,-9.122803470429375e-07,does not exist
3581,5,114,6,n,-0.00010399995956289487,does not exist
3582,5,114,6,square_root_n,-9.740488653167726e-06,does not exist
3583,5,114,6,n_squared,-0.011855995390170015,does not exist
3584,5,114,6,n_log_n,-0.00021391802136371544,does not exist
3585,5,115,4,identity,-9.991305173540077e-05,does not exist
3586,5,115,4,n,-0.011490000949571089,does not exist
3587,5,115,4,square_root_n,-0.001071448113216081,does not exist
3588,5,115,4,n_squared,-1.3213501092006752,does not exist
3589,5,115,4,n_log_n,-0.02367742014244209,does not exist
3590,5,115,5,identity,-9.913043909182129e-06,does not exist
3591,5,115,5,n,-0.0011400000495559448,does not exist
3592,5,115,5,square_root_n,-0.00010630555276051144,does not exist
3593,5,115,5,n_squared,-0.13110000569893365,does not exist
3594,5,115,5,n_log_n,-0.002349195640122946,does not exist
3595,5,115,6,identity,-9.130431266601846e-07,does not exist
3596,5,115,6,n,-0.00010499995956592123,does not exist
3597,5,115,6,square_root_n,-9.791296716026007e-06,does not exist
3598,5,115,6,n_squared,-0.012074995350080941,does not exist
3599,5,115,6,n_log_n,-0.00021637318991471043,does not exist
3600,5,116,4,identity,-9.991380128948624e-05,does not exist
3601,5,116,4,n,-0.011590000949580403,does not exist
3602,5,116,4,square_root_n,-0.0010761045729023426,does not exist
3603,5,116,4,n_squared,-1.3444401101513268,does not exist
3604,5,116,4,n_log_n,-0.023927070055508835,does not exist
3605,5,116,5,identity,-9.913793530769155e-06,does not exist
3606,5,116,5,n,-0.001150000049569222,does not exist
3607,5,116,5,square_root_n,-0.00010677482405419153,does not exist
3608,5,116,5,n_squared,-0.13340000575002975,does not exist
3609,5,116,5,n_log_n,-0.002374126789944533,does not exist
3610,5,116,6,identity,-9.137927550195712e-07,does not exist
3611,5,116,6,n,-0.00010599995958227026,does not exist
3612,5,116,6,square_root_n,-9.841849170691752e-06,does not exist
3613,5,116,6,n_squared,-0.01229599531154335,does not exist
3614,5,116,6,n_log_n,-0.0002188324634173483,does not exist
3615,5,117,4,identity,-9.991453803048778e-05,does not exist
3616,5,117,4,n,-0.01169000094956707,does not exist
3617,5,117,4,square_root_n,-0.0010807409700996616,does not exist
